state,year,area,production,yield,crop
Manipur,2021,2300.0,5650.0,2.46,wheat
Manipur,2022,2370.0,5880.0,2.48,wheat
Meghalaya,1997,4287.0,6894.0,1.61,wheat
Meghalaya,1998,4287.0,6998.0,1.63,wheat
Meghalaya,2000,4215.0,6892.0,1.64,wheat
Meghalaya,2001,2753.0,4812.0,1.75,wheat
Meghalaya,2002,2714.0,4745.0,1.75,wheat
Meghalaya,2003,862.0,1540.0,1.79,wheat
Meghalaya,2004,863.0,1564.0,1.81,wheat
Meghalaya,2005,670.0,1198.0,1.79,wheat
Meghalaya,2006,656.0,1183.0,1.8,wheat
Meghalaya,2007,622.0,1120.0,1.8,wheat
Meghalaya,2008,416.0,739.0,1.78,wheat
Meghalaya,2009,405.0,718.0,1.77,wheat
Meghalaya,2010,393.0,704.0,1.79,wheat
Meghalaya,2011,395.0,710.0,1.8,wheat
Meghalaya,2012,406.0,742.0,1.83,wheat
Meghalaya,2013,422.0,789.0,1.87,wheat
Meghalaya,2014,442.0,844.0,1.91,wheat
Meghalaya,2015,448.0,875.0,1.95,wheat
Meghalaya,2016,456.0,878.0,1.93,wheat
Meghalaya,2017,460.0,887.0,1.93,wheat
Meghalaya,2018,462.0,892.0,1.93,wheat
Meghalaya,2019,464.0,898.0,1.94,wheat
Meghalaya,2020,464.0,898.0,1.94,wheat
Meghalaya,2022,262.0,469.0,1.79,wheat
Mizoram,1997,22.0,11.0,0.5,wheat
Mizoram,1998,55.0,48.0,0.87,wheat
Mizoram,1999,43.0,38.0,0.88,wheat
Mizoram,2004,3.0,4.0,1.33,wheat
Nagaland,1998,1000.0,3000.0,3.0,wheat
Nagaland,2000,5000.0,10000.0,2.0,wheat
Nagaland,2001,6000.0,12350.0,2.06,wheat
Nagaland,2002,7650.0,15820.0,2.07,wheat
Nagaland,2003,10000.0,19500.0,1.95,wheat
Nagaland,2004,8200.0,13000.0,1.59,wheat
Nagaland,2005,1200.0,1920.0,1.6,wheat
Nagaland,2006,1500.0,1250.0,0.83,wheat
Nagaland,2007,1150.0,1800.0,1.57,wheat
Nagaland,2008,1380.0,2070.0,1.5,wheat
Nagaland,2009,2010.0,2410.0,1.2,wheat
Nagaland,2010,3120.0,5340.0,1.71,wheat
Nagaland,2011,3150.0,5390.0,1.71,wheat
Nagaland,2012,3270.0,5890.0,1.8,wheat
Nagaland,2013,3000.0,5470.0,1.82,wheat
Nagaland,2014,3070.0,5600.0,1.82,wheat
Nagaland,2015,3250.0,5950.0,1.83,wheat
Nagaland,2016,3380.0,6220.0,1.84,wheat
Nagaland,2017,3410.0,6260.0,1.84,wheat
Nagaland,2018,3420.0,6260.0,1.83,wheat
Nagaland,2019,3430.0,6280.0,1.83,wheat
Nagaland,2020,3430.0,6290.0,1.83,wheat
Nagaland,2021,1392.0,2350.0,1.69,wheat
Nagaland,2022,1398.0,2570.0,1.84,wheat
Odisha,1997,5162.0,6360.0,1.23,wheat
Odisha,1998,3868.0,4441.0,1.15,wheat
Odisha,1999,18540.0,24850.0,1.34,wheat
Odisha,2000,8819.0,12903.0,1.46,wheat
Odisha,2001,6976.0,10567.0,1.51,wheat
Odisha,2002,4627.0,5768.0,1.25,wheat
Odisha,2003,5129.0,7516.0,1.47,wheat
Odisha,2004,4054.0,5313.0,1.31,wheat
Odisha,2005,3276.0,4484.0,1.37,wheat
Odisha,2006,3913.0,5802.0,1.48,wheat
Odisha,2007,5548.0,8723.0,1.57,wheat
Odisha,2008,5267.0,7385.0,1.4,wheat
Odisha,2009,3994.0,5782.0,1.45,wheat
Odisha,2010,2857.0,4174.0,1.46,wheat
Odisha,2011,1461.0,2397.0,1.64,wheat
Odisha,2012,1039.0,1974.0,1.9,wheat
Odisha,2013,678.0,1068.0,1.57,wheat
Odisha,2014,403.0,656.0,1.63,wheat
Odisha,2015,367.0,494.0,1.35,wheat
Odisha,2016,57.0,81.0,1.42,wheat
Odisha,2017,73.0,158.0,2.16,wheat
Odisha,2018,147.0,267.0,1.81,wheat
Odisha,2019,118.0,164.0,1.39,wheat
Odisha,2020,182.0,298.0,1.64,wheat
Odisha,2021,177.0,302.0,1.71,wheat
Odisha,2022,223.0,345.0,1.55,wheat
Punjab,1997,3300000.0,12715000.0,3.85,wheat
Punjab,1998,3338000.0,14460000.0,4.33,wheat
Punjab,1999,3388000.0,15910000.0,4.7,wheat
Punjab,2000,3408000.0,15551000.0,4.56,wheat
Punjab,2001,3420000.0,15499000.0,4.53,wheat
Punjab,2002,3375000.0,14175000.0,4.2,wheat
Punjab,2003,3444000.0,14489000.0,4.21,wheat
Punjab,2004,3482000.0,14698000.0,4.22,wheat
Punjab,2005,3468000.0,14493000.0,4.18,wheat
Punjab,2006,3467000.0,14596000.0,4.21,wheat
Punjab,2007,3488000.0,15720000.0,4.51,wheat
Punjab,2008,3466000.0,15733000.0,4.54,wheat
Punjab,2009,3522000.0,15169000.0,4.31,wheat
Punjab,2010,3510000.0,16472000.0,4.69,wheat
Punjab,2011,3528000.0,17982000.0,5.1,wheat
Punjab,2012,3517000.0,16614000.0,4.72,wheat
Punjab,2013,3512000.0,17620000.0,5.02,wheat
Punjab,2014,3505000.0,15050000.0,4.29,wheat
Punjab,2015,3508000.0,16077000.0,4.58,wheat
Punjab,2016,3495000.0,17636000.0,5.05,wheat
Punjab,2017,3512000.0,17830000.0,5.08,wheat
Punjab,2018,3520000.0,18262000.0,5.19,wheat
Punjab,2019,3521000.0,17619000.0,5.0,wheat
Punjab,2020,3530200.0,17185000.0,4.87,wheat
Punjab,2021,3526500.0,14871000.0,4.22,wheat
Punjab,2022,3517500.0,16567400.0,4.71,wheat
Rajasthan,1997,2679800.0,6701000.0,2.5,wheat
Rajasthan,1998,2766290.0,6879818.0,2.49,wheat
Rajasthan,1999,2650187.0,6731932.0,2.54,wheat
Rajasthan,2000,2309637.0,5547100.0,2.4,wheat
Rajasthan,2001,2287498.0,6389030.0,2.79,wheat
Rajasthan,2002,1800659.0,4878020.0,2.71,wheat
Rajasthan,2003,2103059.0,5875862.0,2.79,wheat
Rajasthan,2004,2010241.0,5706871.0,2.84,wheat
Rajasthan,2005,2123910.0,5865293.0,2.76,wheat
Rajasthan,2006,2564840.0,7755883.0,3.02,wheat
Rajasthan,2007,2592188.0,7126040.0,2.75,wheat
Rajasthan,2008,2294858.0,7287074.0,3.18,wheat
Rajasthan,2009,2394213.0,7500851.0,3.13,wheat
Rajasthan,2010,3036141.0,10424350.0,3.43,wheat
Rajasthan,2011,2935341.0,10160897.0,3.46,wheat
Rajasthan,2012,3063202.0,10766607.0,3.51,wheat
Rajasthan,2013,3205604.0,11020139.0,3.44,wheat
Rajasthan,2014,3318248.0,9823876.0,2.96,wheat
Rajasthan,2015,3108973.0,10468161.0,3.37,wheat
Rajasthan,2016,3349149.0,12430923.0,3.71,wheat
Rajasthan,2017,3050258.0,11280500.0,3.7,wheat
Rajasthan,2018,2997532.0,11962767.0,3.99,wheat
Rajasthan,2019,3497209.0,13894293.0,3.97,wheat
Rajasthan,2020,3238529.0,12679930.0,3.92,wheat
Rajasthan,2021,2840094.0,11112289.0,3.91,wheat
Rajasthan,2022,3009334.0,11321021.0,3.76,wheat
Sikkim,1997,8090.0,14200.0,1.76,wheat
Sikkim,1998,7941.0,6416.0,0.81,wheat
Sikkim,1999,8100.0,12849.0,1.59,wheat
Sikkim,2000,7215.0,10103.0,1.4,wheat
Sikkim,2001,8710.0,10485.0,1.2,wheat
Sikkim,2002,8330.0,10400.0,1.25,wheat
Sikkim,2003,6805.0,8686.0,1.28,wheat
Sikkim,2004,5740.0,8250.0,1.44,wheat
Sikkim,2005,5740.0,9250.0,1.61,wheat
Sikkim,2006,6380.0,10360.0,1.62,wheat
Sikkim,2007,4460.0,4460.0,1.0,wheat
Sikkim,2008,3900.0,3500.0,0.9,wheat
Sikkim,2009,5200.0,4720.0,0.91,wheat
Sikkim,2010,2650.0,2710.0,1.02,wheat
Sikkim,2011,2500.0,2650.0,1.06,wheat
Sikkim,2012,520.0,550.0,1.06,wheat
Sikkim,2013,360.0,385.0,1.07,wheat
Sikkim,2014,390.0,420.0,1.08,wheat
Sikkim,2015,323.0,346.0,1.07,wheat
Sikkim,2016,265.0,286.0,1.08,wheat
Sikkim,2017,172.0,185.0,1.08,wheat
Sikkim,2018,163.0,176.0,1.08,wheat
Sikkim,2019,165.0,178.0,1.08,wheat
Sikkim,2020,104.0,120.0,1.15,wheat
Sikkim,2021,103.0,119.0,1.16,wheat
Sikkim,2022,426.0,486.0,1.14,wheat
Tamil Nadu,1998,700.0,34.0,0.05,wheat
Tamil Nadu,1999,34.0,16.0,0.47,wheat
Tamil Nadu,2000,124.0,60.0,0.48,wheat
Tamil Nadu,2002,17.0,0.0,0.0,wheat
Tamil Nadu,2004,17.0,,,wheat
Tamil Nadu,2006,140.0,,,wheat
Tamil Nadu,2011,30.0,,,wheat
Tamil Nadu,2016,7.0,,,wheat
Telangana,1997,10100.0,5500.0,0.54,wheat
Telangana,1998,10300.0,5800.0,0.56,wheat
Telangana,1999,12119.0,8121.0,0.67,wheat
Telangana,2000,12769.0,7270.0,0.57,wheat
Telangana,2001,12164.0,8360.0,0.69,wheat
Telangana,2002,9633.0,13596.0,1.41,wheat
Telangana,2003,10774.0,6398.0,0.59,wheat
Telangana,2004,8385.0,4429.0,0.53,wheat
Telangana,2005,10020.0,8250.0,0.82,wheat
Telangana,2006,9120.0,8561.0,0.94,wheat
Telangana,2007,8000.0,8000.0,1.0,wheat
Telangana,2008,12654.0,14716.0,1.16,wheat
Telangana,2009,9082.0,9892.0,1.09,wheat
Telangana,2010,9328.0,12082.0,1.3,wheat
Telangana,2011,7942.0,10549.0,1.33,wheat
Telangana,2012,8000.0,9000.0,1.13,wheat
Telangana,2013,7039.0,4366.0,0.62,wheat
Telangana,2014,5828.0,6929.0,1.19,wheat
Telangana,2015,4952.0,16902.0,3.41,wheat
Telangana,2016,5409.0,7413.0,1.37,wheat
Telangana,2017,4158.0,5773.0,1.39,wheat
Telangana,2018,4844.0,9093.0,1.88,wheat
Telangana,2019,4472.0,8237.0,1.84,wheat
Telangana,2020,6158.0,16257.0,2.64,wheat
Telangana,2021,6687.0,13435.0,2.01,wheat
Telangana,2022,2636.0,5463.0,2.07,wheat
Tripura,1998,1110.0,2100.0,1.89,wheat
Tripura,1999,1250.0,2400.0,1.92,wheat
Tripura,2000,1065.0,2230.0,2.09,wheat
Tripura,2001,1220.0,2455.0,2.01,wheat
Tripura,2002,919.0,1827.0,1.99,wheat
Tripura,2003,895.0,1810.0,2.02,wheat
Tripura,2004,944.0,1942.0,2.06,wheat
Tripura,2005,1750.0,3184.0,1.82,wheat
Tripura,2006,970.0,1845.0,1.9,wheat
Tripura,2007,1023.0,1889.0,1.85,wheat
Tripura,2008,635.0,1195.0,1.88,wheat
Tripura,2009,667.0,1323.0,1.98,wheat
Tripura,2010,316.0,637.0,2.02,wheat
Tripura,2011,274.0,536.0,1.96,wheat
Tripura,2012,334.0,827.0,2.48,wheat
Tripura,2013,150.0,300.0,2.0,wheat
Tripura,2014,135.0,304.0,2.25,wheat
Tripura,2015,182.0,407.0,2.24,wheat
Tripura,2016,200.0,460.0,2.3,wheat
Tripura,2017,195.0,396.0,2.03,wheat
Tripura,2018,157.0,332.0,2.11,wheat
Tripura,2019,148.0,331.0,2.24,wheat
Tripura,2020,28.0,58.0,2.07,wheat
Tripura,2021,28.0,58.0,2.07,wheat
Tripura,2022,21.0,43.0,2.05,wheat
Uttar Pradesh,1997,8769964.0,22144361.0,2.53,wheat
Uttar Pradesh,1998,8931207.0,22781016.0,2.55,wheat
Uttar Pradesh,1999,8994071.0,25253437.0,2.81,wheat
Uttar Pradesh,2000,9239311.0,25168332.0,2.72,wheat
Uttar Pradesh,2001,9255937.0,25498002.0,2.75,wheat
Uttar Pradesh,2002,9162749.0,23745162.0,2.59,wheat
Uttar Pradesh,2003,9443104.0,26349910.0,2.79,wheat
Uttar Pradesh,2004,9373402.0,23430044.0,2.5,wheat
Uttar Pradesh,2005,9163949.0,23573776.0,2.57,wheat
Uttar Pradesh,2006,9197642.0,25443428.0,2.77,wheat
Uttar Pradesh,2007,9114880.0,25679089.0,2.82,wheat
Uttar Pradesh,2008,9513039.0,28554178.0,3.0,wheat
Uttar Pradesh,2009,9668152.0,27518022.0,2.85,wheat
Uttar Pradesh,2010,9636540.0,30000632.0,3.11,wheat
Uttar Pradesh,2011,9731150.0,31892480.0,3.28,wheat
Uttar Pradesh,2012,9733617.0,31332434.0,3.22,wheat
Uttar Pradesh,2013,9839197.0,31492656.0,3.2,wheat
Uttar Pradesh,2014,9846466.0,20054791.0,2.04,wheat
Uttar Pradesh,2015,9644838.0,26874361.0,2.79,wheat
Uttar Pradesh,2016,9884913.0,34971381.0,3.54,wheat
Uttar Pradesh,2017,9752941.0,35645666.0,3.65,wheat
Uttar Pradesh,2018,9855900.0,38039724.0,3.86,wheat
Uttar Pradesh,2019,9852504.0,36209665.0,3.68,wheat
Uttar Pradesh,2020,9851478.0,37478852.0,3.8,wheat
Uttar Pradesh,2021,10192420.0,38056946.0,3.73,wheat
Uttar Pradesh,2022,10193110.0,38070490.0,3.73,wheat
Uttarakhand,1997,382964.0,686525.0,1.79,wheat
Uttarakhand,1998,386697.0,684175.0,1.77,wheat
Uttarakhand,1999,387807.0,797331.0,2.06,wheat
Uttarakhand,2000,377340.0,711036.0,1.88,wheat
Uttarakhand,2001,375967.0,721618.0,1.92,wheat
Uttarakhand,2002,374802.0,721653.0,1.93,wheat
Uttarakhand,2003,383387.0,729653.0,1.9,wheat
Uttarakhand,2004,387103.0,799221.0,2.06,wheat
Uttarakhand,2005,379237.0,642216.0,1.69,wheat
Uttarakhand,2006,377870.0,796548.0,2.11,wheat
Uttarakhand,2007,372919.0,798233.0,2.14,wheat
Uttarakhand,2008,379081.0,770934.0,2.03,wheat
Uttarakhand,2009,372846.0,829319.0,2.22,wheat
Uttarakhand,2010,371225.0,882920.0,2.38,wheat
Uttarakhand,2011,355549.0,864836.0,2.43,wheat
Uttarakhand,2012,349669.0,853769.0,2.44,wheat
Uttarakhand,2013,343637.0,848134.0,2.47,wheat
Uttarakhand,2014,343879.0,662026.0,1.93,wheat
Uttarakhand,2015,342650.0,790370.0,2.31,wheat
Uttarakhand,2016,339572.0,891700.0,2.63,wheat
Uttarakhand,2017,330401.0,929884.0,2.81,wheat
Uttarakhand,2018,307452.0,927657.0,3.02,wheat
Uttarakhand,2019,303283.0,887440.0,2.93,wheat
Uttarakhand,2020,297189.0,937003.0,3.15,wheat
Uttarakhand,2021,285080.0,861655.0,3.02,wheat
Uttarakhand,2022,284776.0,830504.0,2.92,wheat
West Bengal,1997,367374.0,810480.0,2.21,wheat
West Bengal,1998,367472.0,778090.0,2.12,wheat
West Bengal,1999,364155.0,850778.0,2.34,wheat
West Bengal,2000,426000.0,1057610.0,2.48,wheat
West Bengal,2001,434004.0,961533.0,2.22,wheat
West Bengal,2002,405350.0,887437.0,2.19,wheat
West Bengal,2003,425721.0,985686.0,2.32,wheat
West Bengal,2004,400093.0,841471.0,2.1,wheat
West Bengal,2005,366729.0,773514.0,2.11,wheat
West Bengal,2006,350621.0,799876.0,2.28,wheat
West Bengal,2007,352579.0,917284.0,2.6,wheat
West Bengal,2008,306985.0,764528.0,2.49,wheat
West Bengal,2009,315888.0,846657.0,2.68,wheat
West Bengal,2010,316808.0,874415.0,2.76,wheat
West Bengal,2011,315659.0,872895.0,2.77,wheat
West Bengal,2012,321572.0,895927.0,2.79,wheat
West Bengal,2013,331481.0,927837.0,2.8,wheat
West Bengal,2014,334640.0,939254.0,2.81,wheat
West Bengal,2015,339851.0,788503.0,2.32,wheat
West Bengal,2016,321621.0,862712.0,2.68,wheat
West Bengal,2017,117360.0,362744.0,3.09,wheat
West Bengal,2018,112147.0,337751.0,3.01,wheat
West Bengal,2019,188308.0,509970.0,2.71,wheat
West Bengal,2020,193271.0,594700.0,3.08,wheat
West Bengal,2021,220507.0,655761.0,2.97,wheat
West Bengal,2022,180352.0,556901.0,3.09,wheat
